CITY,NAICSDESCR,X,Y
BALTIMORE,CHURCHES,-76.5870082,39.3005117
LINCOLN UNIVERSITY,CHURCHES,-75.9244706,39.8087684
BALTIMORE,CHURCHES,-76.6252728,39.2493909
WASHINGTON,CHURCHES,-76.9958803,38.9015516
COLLEGE PARK,CHURCHES,-76.9534378,38.9843427
WHEATON,CHURCHES,-77.0431861,39.036464
NORFOLK,CHURCHES,-76.2945523,36.8761861
BALTIMORE,CHURCHES,-76.6415371,39.3052636
LANHAM,"TEMPLES, RELIGIOUS",-76.8534668,38.9846414
HAMPTON,CHURCHES,-76.3663828,37.0080269
ADELPHI,"TEMPLES, RELIGIOUS",-76.9634669,39.0199253
FORT WASHINGTON,CHURCHES,-76.9638714,38.756591
ADELPHI,"TEMPLES, RELIGIOUS",-76.9718887,38.9957056
WASHINGTON,CHURCHES,-76.9992756,38.8825243
WASHINGTON,CHURCHES,-77.0206942,38.9756258
BAYBORO,CHURCHES,-76.7688734,35.1525088
WASHINGTON,CHURCHES,-77.014052,38.9052735
VINELAND,CHURCHES,-75.0422271,39.4790382
LUTHERVILLE,CHURCHES,-76.683182,39.436513
WASHINGTON,CHURCHES,-77.0154747,38.9007433
GRANTSBORO,CHURCHES,-76.8408715,35.1353205
NORFOLK,CHURCHES,-76.234894,36.8859268
WASHINGTON,CHURCHES,-77.0315942,38.9116727
ELIZABETH CITY,CHURCHES,-76.1672942,36.1634589
WASHINGTON,CHURCHES,-76.9636997,38.8711404
QUARRYVILLE,CHURCHES,-76.1572201,39.8513503
WASHINGTON,CHURCHES,-76.9325895,38.8990384
BALTIMORE,CHURCHES,-76.6060735,39.2347992
TURNERSVILLE,CHURCHES,-75.0529455,39.7498691
BALTIMORE,CHURCHES,-76.6063553,39.2913375
WASHINGTON,CHURCHES,-77.0208143,38.9562535
NEWARK,CHURCHES,-75.7678394,39.5797878
WASHINGTON,"TEMPLES, RELIGIOUS",-77.0357815,38.9552814
BALTIMORE,CHURCHES,-76.6318522,39.3067034
BALTIMORE,CHURCHES,-76.6386972,39.3087687
BALTIMORE,CHURCHES,-76.7026393,39.2926217
BALTIMORE,PLACES OF WORSHIP,-76.581736,39.3300394
BALTIMORE,CHURCHES,-76.6364697,39.3479031
EDENTON,CHURCHES,-76.5927181,36.0687568
WASHINGTON,SYNAGOGUES,-77.0368522,38.9852911
BALTIMORE,CHURCHES,-76.7021031,39.3337981
ANNAPOLIS,SYNAGOGUES,-76.5125189,38.9662417
SUFFOLK,SYNAGOGUES,-76.4498982,36.861341
BALTIMORE,SYNAGOGUES,-76.6926795,39.3591777
WASHINGTON,SYNAGOGUES,-77.036031,38.9109129
SILVER SPRING,SYNAGOGUES,-77.022196,39.0320484
HANOVER,SYNAGOGUES,-76.9850263,39.7967053
CHADDS FORD,CHURCHES,-75.6171065,39.8749462
MARGATE CITY,SYNAGOGUES,-74.5047032,39.3276276
BALTIMORE,CHURCHES,-76.6339419,39.2958019
SALISBURY,SYNAGOGUES,-75.6053104,38.3597662
BALTIMORE,SYNAGOGUES,-76.617656,39.3339988
WASHINGTON,SYNAGOGUES,-77.0359309,38.9108635
WASHINGTON,SYNAGOGUES,-76.9880623,38.9014515
OCEAN CITY,SYNAGOGUES,-75.1085855,38.3357281
ATLANTIC CITY,SYNAGOGUES,-74.4210465,39.3632633
VOORHEES,SYNAGOGUES,-74.9443042,39.8675511
BRIGANTINE,SYNAGOGUES,-74.3940368,39.3878522
BEACH HAVEN,SYNAGOGUES,-74.2287857,39.5784302
ATLANTIC CITY,SYNAGOGUES,-74.4568267,39.3488267
NEW BERN,SYNAGOGUES,-77.0397037,35.1099235
CHERRY HILL,SYNAGOGUES,-74.9314802,39.8733506
NEWPORT NEWS,SYNAGOGUES,-76.4820713,37.0571554
ANNAPOLIS,SYNAGOGUES,-76.4860319,38.9378921
BALTIMORE,SYNAGOGUES,-76.6932681,39.3579709
MEDIA,SYNAGOGUES,-75.4040661,39.8889579
PORTSMOUTH,SYNAGOGUES,-76.3065598,36.8340643
NORFOLK,CHURCHES,-76.2842095,36.8527171
NORFOLK,SYNAGOGUES,-76.2917352,36.8663811
WASHINGTON,SYNAGOGUES,-77.0368995,38.9838463
CHERRY HILL,SYNAGOGUES,-74.9682357,39.8827967
BALTIMORE,SYNAGOGUES,-76.686425,39.3530449
WASHINGTON,SYNAGOGUES,-77.0201705,38.9006475
WALLINGFORD,SYNAGOGUES,-75.3607279,39.8796634
NORTHFIELD,SYNAGOGUES,-74.5583399,39.3605184
NORFOLK,SYNAGOGUES,-76.2967359,36.8612179
HERTFORD,CHURCHES,-76.2495908,36.1218324
HAVRE DE GRACE,SYNAGOGUES,-76.1508872,39.5757604
TIMONIUM,CHURCHES,-76.6388337,39.4514461
WASHINGTON,CHURCHES,-76.9802906,38.897403
WASHINGTON,CHURCHES,-77.0354947,38.9053965
BALTIMORE,SYNAGOGUES,-76.6733377,39.3703266
SILVER SPRING,SYNAGOGUES,-77.0016554,39.0416117
SILVER SPRING,SYNAGOGUES,-76.9979483,39.0345218
BALTIMORE,SYNAGOGUES,-76.6377696,39.3148241
SILVER SPRING,SYNAGOGUES,-77.018867,39.0456446
VINELAND,SYNAGOGUES,-75.0389528,39.4836263
BALTIMORE,SYNAGOGUES,-76.6688628,39.3849311
COLUMBIA,SYNAGOGUES,-76.8790646,39.184458
BALTIMORE,SYNAGOGUES,-76.678471,39.3694156
BOWIE,SYNAGOGUES,-76.7469769,38.9751697
LAUREL,SYNAGOGUES,-76.8772542,39.0890945
SILVER SPRING,SYNAGOGUES,-77.0292765,39.0408426
ATLANTIC CITY,SYNAGOGUES,-74.4642603,39.3452399
WOODBINE,SYNAGOGUES,-74.8179324,39.2397322
BALTIMORE,SYNAGOGUES,-76.6774171,39.3755137
VINELAND,SYNAGOGUES,-75.0115277,39.4544157
CLAYTON,SYNAGOGUES,-75.0844819,39.6635329
BALTIMORE,SYNAGOGUES,-76.6940875,39.3704455
BRIDGETON,SYNAGOGUES,-75.243734,39.4190178
HAMMONTON,SYNAGOGUES,-74.7179832,39.5856769
TOWSON,CHURCHES,-76.606831,39.4013024
ANNAPOLIS,SYNAGOGUES,-76.531686,39.0023818
COLLEGE PARK,SYNAGOGUES,-76.9331974,38.9802904
MARGATE CITY,SYNAGOGUES,-74.5089231,39.3340252
BALTIMORE,SYNAGOGUES,-76.7224801,39.3915252
OWINGS MILLS,SYNAGOGUES,-76.7783687,39.4357785
VIRGINIA BEACH,SYNAGOGUES,-76.1549682,36.8345117
WILLIAMSBURG,SYNAGOGUES,-76.7143529,37.2671858
DOVER,SYNAGOGUES,-75.5330097,39.1656496
WASHINGTON,SYNAGOGUES,-77.0358013,38.9835128
BALTIMORE,SYNAGOGUES,-76.6980763,39.3642725
BALTIMORE,SYNAGOGUES,-76.7063487,39.3672851
BALTIMORE,SYNAGOGUES,-76.6802894,39.3690322
CHERRY HILL,SYNAGOGUES,-74.9544367,39.8754107
HAMMONTON,SYNAGOGUES,-74.794495,39.6430713
MILLVILLE,SYNAGOGUES,-75.1253623,39.434371
CHERRY HILL,SYNAGOGUES,-74.9541531,39.8739937
MARGATE,SYNAGOGUES,-74.50943,39.3336701
WASHINGTON,CHURCHES,-77.0380684,38.923341
OWINGS MILLS,SYNAGOGUES,-76.771273,39.4459607
WASHINGTON,SYNAGOGUES,-77.0359684,38.9108905
VIRGINIA BEACH,SYNAGOGUES,-75.9812568,36.8528963
VINELAND,SYNAGOGUES,-75.0130707,39.4907786
MEDFORD,SYNAGOGUES,-74.8380046,39.8777542
MARGATE,SYNAGOGUES,-74.5083319,39.3340967
VIRGINIA BEACH,SYNAGOGUES,-76.1548903,36.8074699
NORFOLK,SYNAGOGUES,-76.2922144,36.8657461
HAMPTON,SYNAGOGUES,-76.4337285,37.0270317
PORTSMOUTH,SYNAGOGUES,-76.3614593,36.8524272
REISTERSTOWN,SYNAGOGUES,-76.8349244,39.4627785
GREENBELT,SYNAGOGUES,-76.881727,38.9993289
BALTIMORE,SYNAGOGUES,-76.6935924,39.3688727
CHERRY HILL,SYNAGOGUES,-74.9694815,39.8810772
BALTIMORE,SYNAGOGUES,-76.7146361,39.3929135
BOWIE,SYNAGOGUES,-76.7469828,38.9751773
SILVER SPRING,SYNAGOGUES,-77.0432546,39.0393451
NEWPORT NEWS,SYNAGOGUES,-76.4964883,37.0861684
VIRGINIA BEACH,SYNAGOGUES,-76.0996688,36.805919
BALTIMORE,"MOSQUES, RELIGIOUS",-76.639916,39.3098814
NORFOLK,CHURCHES,-76.2839315,36.8534082
BRIDGETON,CHURCHES,-75.2287396,39.4224103
ATLANTIC CITY,CHURCHES,-74.4177067,39.3666446
WASHINGTON,CHURCHES,-77.0293185,38.9132517
BALTIMORE,"MOSQUES, RELIGIOUS",-76.6753893,39.3072657
WASHINGTON,"MOSQUES, RELIGIOUS",-77.0158971,38.9103338
WASHINGTON,"SHRINES, RELIGIOUS",-77.0356896,38.9310885
VOORHEES,"MOSQUES, RELIGIOUS",-74.9460809,39.8163376
WASHINGTON,CHURCHES,-77.0164079,38.9656032
BALTIMORE,CHURCHES,-76.6525642,39.3663582
MOUNT HOLLY,"MOSQUES, RELIGIOUS",-74.7340669,39.8478599
WASHINGTON,"MOSQUES, RELIGIOUS",-77.0210913,38.956695
BALTIMORE,"MOSQUES, RELIGIOUS",-76.7120223,39.3370433
MILLVILLE,CHURCHES,-75.0368127,39.3960421
WASHINGTON,CHURCHES,-76.9864544,38.9414808
BALTIMORE,"MOSQUES, RELIGIOUS",-76.5978616,39.2966275
BALTIMORE,"MOSQUES, RELIGIOUS",-76.6172837,39.3308942
CHESTER,"MOSQUES, RELIGIOUS",-75.3617191,39.8506334
WASHINGTON,CHURCHES,-76.9970257,38.8429499
BURTONSVILLE,"MOSQUES, RELIGIOUS",-76.9445967,39.1086061
CHESTER,"MOSQUES, RELIGIOUS",-75.3759475,39.8499205
CLEMENTON,"MOSQUES, RELIGIOUS",-74.9870678,39.8055042
LAWNSIDE,"MOSQUES, RELIGIOUS",-75.0234237,39.861111
BALTIMORE,SYNAGOGUES,-76.7607664,39.3629899
LINWOOD,CHURCHES,-74.5807638,39.3337229
NORFOLK,"MOSQUES, RELIGIOUS",-76.3092561,36.8877828
ATLANTIC CITY,"MOSQUES, RELIGIOUS",-74.4577983,39.3544639
WASHINGTON,"MOSQUES, RELIGIOUS",-77.0482882,38.9156076
BALTIMORE,"MOSQUES, RELIGIOUS",-76.667616,39.3406353
BRIDGETON,"MOSQUES, RELIGIOUS",-75.2167891,39.4270752
CHESTER,"MOSQUES, RELIGIOUS",-75.3826541,39.8358351
HAMPTON,CHURCHES,-76.4367569,37.0330869
CHESAPEAKE,"MOSQUES, RELIGIOUS",-76.2353356,36.7991288
COLUMBIA,CHURCHES,-76.8456841,39.2093941
GREENWICH,CHURCHES,-75.3347788,39.4144466
BALTIMORE,CHURCHES,-76.5967093,39.310749
BALTIMORE,CHURCHES,-76.5742399,39.3370935
CHESAPEAKE,CHURCHES,-76.197069,36.7025393
BOWIE,CHURCHES,-76.7165412,38.9024813
BALTIMORE,CHURCHES,-76.6853939,39.3252386
BALTIMORE,CHURCHES,-76.6076435,39.2776736
LAUREL,CHURCHES,-75.4561117,38.5529696
BALTIMORE,CHURCHES,-76.6545419,39.3205038
NEW CASTLE,CHURCHES,-75.5454735,39.7191901
BALTIMORE,SYNAGOGUES,-76.7051301,39.3722699
CLINTON,CHURCHES,-76.8637754,38.76566
BALTIMORE,CHURCHES,-76.6194058,39.3160462
BALTIMORE,CHURCHES,-76.5849949,39.3074657
BALTIMORE,CHURCHES,-76.6247257,39.3030275
BEL AIR,CHURCHES,-76.2473908,39.4906279
LANDOVER,CHURCHES,-76.8892316,38.9100137
CLINTON,CHURCHES,-76.8796441,38.7708398
BALTIMORE,CHURCHES,-76.5939403,39.3269133
WALDORF,CHURCHES,-76.9277107,38.6338287
BALTIMORE,CHURCHES,-76.5972351,39.2969839
ESSEX,CHURCHES,-76.4498639,39.3154173
BALTIMORE,CHURCHES,-76.4571687,39.3957048
BALTIMORE,CHURCHES,-76.5256844,39.4051082
BALTIMORE,CHURCHES,-76.4698232,39.3503674
VIRGINIA BEACH,CHURCHES,-76.1925253,36.8146206
CLINTON,CHURCHES,-76.935249,38.7445099
GLEN BURNIE,CHURCHES,-76.6176898,39.1428539
BALTIMORE,PLACES OF WORSHIP,-76.6157171,39.3304317
BALTIMORE,PLACES OF WORSHIP,-76.6114034,39.339424
ANNAPOLIS,CHURCHES,-76.518509,38.9693088
BALTIMORE,CHURCHES,-76.5945185,39.3314141
BALTIMORE,CHURCHES,-76.5685619,39.2878453
BALTIMORE,CHURCHES,-76.5446862,39.3709395
BALTIMORE,CHURCHES,-76.5567649,39.3294395
BALTIMORE,CHURCHES,-76.6362357,39.2911188
ANNAPOLIS,CHURCHES,-76.4918976,38.9616771
PASADENA,CHURCHES,-76.5831315,39.1329682
ANNAPOLIS,CHURCHES,-76.4404964,39.0366043
DAVIDSONVILLE,CHURCHES,-76.6065176,38.9257449
BRUNSWICK,CHURCHES,-81.5342725,31.2304875
ELLABELL,CHURCHES,-81.4620211,32.171006
BRUNSWICK,CHURCHES,-81.4724838,31.2268221
BRUNSWICK,CHURCHES,-81.5045376,31.2072573
BRUNSWICK,CHURCHES,-81.5027477,31.22196
BRUNSWICK,CHURCHES,-81.6164508,31.1684209
BRUNSWICK,CHURCHES,-81.4928254,31.1601462
AUGUSTA,CHURCHES,-81.9611732,33.4759723
SAINT SIMONS ISLAND,CHURCHES,-81.3575163,31.2645414
AUGUSTA,CHURCHES,-81.9798032,33.4662715
AUGUSTA,CHURCHES,-81.9644826,33.4705741
AUGUSTA,CHURCHES,-81.9395272,33.46065
HINESVILLE,CHURCHES,-81.5935511,31.8492304
JACKSONVILLE,CHURCHES,-81.6564038,30.0646114
MILLEN,CHURCHES,-81.9415788,32.8047239
HINESVILLE,CHURCHES,-81.6414702,31.7974129
SYLVANIA,CHURCHES,-81.6392211,32.7466684
SYLVANIA,CHURCHES,-81.7054279,32.910234
COLUMBIA,CHURCHES,-81.0812151,34.1481328
SAVANNAH,CHURCHES,-81.0859244,32.047773
SAVANNAH,CHURCHES,-81.1170818,32.0347475
SAVANNAH,CHURCHES,-81.1292769,31.9831292
POOLER,CHURCHES,-81.2041223,32.0959452
GARDEN CITY,"TEMPLES, RELIGIOUS",-81.1799396,32.0885636
GARDEN CITY,CHURCHES,-81.1495007,32.1174726
SAVANNAH,CHURCHES,-81.0977764,32.0620594
SAVANNAH,CHURCHES,-81.08834,32.0662467
SAVANNAH,CHURCHES,-81.0802792,32.0645466
SAVANNAH,CHURCHES,-80.9759441,32.0178767
SAVANNAH,CHURCHES,-81.09099,32.0733591
SAVANNAH,CHURCHES,-81.1000964,31.9923002
SAVANNAH,CHURCHES,-81.1024305,32.0684771
SAVANNAH,CHURCHES,-81.0908307,32.0795675
JESUP,CHURCHES,-81.8760819,31.6128395
HINESVILLE,CHURCHES,-81.5964148,31.8426456
MONROE,CHURCHES,-80.4737797,34.9106821
GLENNVILLE,CHURCHES,-81.9325808,31.9398911
SUMTER,CHURCHES,-80.3386547,33.9207923
SPARTANBURG,CHURCHES,-81.9263277,34.9566693
RICHMOND HILL,CHURCHES,-81.390331,31.9135348
SAVANNAH,"MOSQUES, RELIGIOUS",-81.1617407,31.9893212
SAVANNAH,CHURCHES,-81.1142025,32.0005174
SAVANNAH,CHURCHES,-81.0551026,32.032054
POOLER,CHURCHES,-81.2500754,32.1168322
SAVANNAH,CHURCHES,-81.0896328,32.0594723
ELIZABETHTOWN,CHURCHES,-78.7217345,34.6414845
WINNABOW,CHURCHES,-77.985405,34.1482093
BOLTON,CHURCHES,-78.4114687,34.3214943
BOLTON,CHURCHES,-78.3974565,34.3272225
RIEGELWOOD,CHURCHES,-78.2612686,34.348063
HALLSBORO,CHURCHES,-78.6059721,34.3140061
BOLTON,CHURCHES,-78.4133414,34.3213697
ROCK HILL,CHURCHES,-80.9736823,34.9126179
LUMBER BRIDGE,CHURCHES,-79.0607133,34.9159538
MAGNOLIA,CHURCHES,-77.9729733,34.8775414
MAGNOLIA,CHURCHES,-78.0614461,34.89392
ROSE HILL,CHURCHES,-78.0370922,34.8218676
FLORENCE,CHURCHES,-79.806895,34.1626438
WHITEVILLE,CHURCHES,-78.7033134,34.3347416
WHITEVILLE,CHURCHES,-78.7071524,34.3232621
BEAUFORT,CHURCHES,-80.7567591,32.3946262
HANAHAN,CHURCHES,-80.0145261,32.9203765
ROWLAND,CHURCHES,-79.2749551,34.4998642
FAIRMONT,CHURCHES,-79.1145955,34.4948804
LUMBERTON,CHURCHES,-78.9806536,34.6155585
FAIRMONT,CHURCHES,-79.1074108,34.4981287
ROCKINGHAM,CHURCHES,-79.8129704,34.9562464
CHARLESTON,CHURCHES,-80.0643478,32.8818831
CHARLESTON,CHURCHES,-80.0148856,32.8000277
JOHNS ISLAND,CHURCHES,-80.1053612,32.7302326
MOUNT PLEASANT,CHURCHES,-79.8567756,32.8494208
RIDGEWAY,CHURCHES,-80.9576064,34.3061029
WINNSBORO,CHURCHES,-81.2049449,34.4119587
FLORENCE,CHURCHES,-79.8518658,34.1786671
GEORGETOWN,CHURCHES,-79.1852792,33.5758919
GEORGETOWN,CHURCHES,-79.4718864,33.3291968
GEORGETOWN,CHURCHES,-79.2866298,33.3721183
GEORGETOWN,CHURCHES,-79.3404066,33.3912061
GEORGETOWN,CHURCHES,-79.2531457,33.472439
SHARON,CHURCHES,-81.4120287,34.8572341
NORTH AUGUSTA,CHURCHES,-81.9565379,33.4869877
GEORGETOWN,CHURCHES,-79.4070759,33.2446155
AIKEN,CHURCHES,-81.7402113,33.5126441
WADMALAW ISLAND,CHURCHES,-80.1712399,32.6546393
HILTON HEAD ISLAND,CHURCHES,-80.7661907,32.1401454
HANAHAN,CHURCHES,-80.0065708,32.9354639
SUMMERVILLE,CHURCHES,-80.1505856,33.0914243
JAMESTOWN,CHURCHES,-79.6605901,33.2627886
FLORENCE,CHURCHES,-79.7610003,34.1937535
CHARLESTON,CHURCHES,-79.9951657,32.8995979
BEECH ISLAND,CHURCHES,-81.8845081,33.4246195
CHARLESTON,CHURCHES,-79.9414007,32.7895308
FLORENCE,CHURCHES,-79.7686147,34.1511803
CHARLESTON,CHURCHES,-79.9479091,32.8002148
CHARLESTON,CHURCHES,-80.0448352,32.8320456
HILTON HEAD ISLAND,CHURCHES,-80.7267777,32.2152975
COWARD,CHURCHES,-79.7377755,34.0221021
CHARLESTON,PLACES OF WORSHIP,-79.9547624,32.8117435
CHARLESTON,CHURCHES,-79.9579041,32.8046385
CHARLESTON,CHURCHES,-79.9892465,32.7581954
GEORGETOWN,CHURCHES,-79.3772591,33.2304524
MOUNT PLEASANT,CHURCHES,-79.8528807,32.7958101
EFFINGHAM,CHURCHES,-79.7351671,34.0945128
WINNSBORO,CHURCHES,-81.0924197,34.3837744
AIKEN,CHURCHES,-81.7182339,33.5611134
NORTH AUGUSTA,CHURCHES,-81.9810112,33.5141953
JACKSON,CHURCHES,-81.783376,33.3342555
BEAUFORT,CHURCHES,-80.6732779,32.4347521
CROSS,CHURCHES,-80.1830454,33.3607772
GOOSE CREEK,CHURCHES,-80.0405338,33.0079913
AWENDAW,CHURCHES,-79.7343229,32.8977065
CHARLESTON,CHURCHES,-79.937223,32.7867609
CHARLESTON,CHURCHES,-79.9658724,32.8450561
CHARLESTON,CHURCHES,-79.94355,32.7910132
CHARLESTON,CHURCHES,-79.9507024,32.7970044
CHARLESTON,CHURCHES,-80.0502114,32.8368825
CHARLESTON,CHURCHES,-79.940233,32.787012
CHARLESTON,CHURCHES,-79.9686628,32.7268099
CHARLESTON,CHURCHES,-79.93772,32.7943015
CHARLESTON,CHURCHES,-79.9310831,32.78351
CHARLESTON,CHURCHES,-79.9328231,32.7818225
HOLLYWOOD,CHURCHES,-80.261454,32.6973924
MOUNT PLEASANT,CHURCHES,-79.8459083,32.8285429
MOUNT PLEASANT,SYNAGOGUES,-79.8709498,32.7970083
NORTH CHARLESTON,CHURCHES,-80.0801925,32.9259962
NORTH CHARLESTON,CHURCHES,-79.9767533,32.8798282
NORTH CHARLESTON,CHURCHES,-79.9893307,32.8773684
NORTH CHARLESTON,CHURCHES,-79.9932616,32.8695221
EDGEFIELD,CHURCHES,-81.9303618,33.7904518
WINNSBORO,CHURCHES,-80.9514226,34.4909396
FLORENCE,CHURCHES,-79.7683852,34.195714
FLORENCE,CHURCHES,-79.7701231,34.2103458
FLORENCE,CHURCHES,-79.749063,34.1969771
PAMPLICO,CHURCHES,-79.5456961,34.0600189
NORTH CHARLESTON,CHURCHES,-79.9707152,32.8472465
ORANGEBURG,CHURCHES,-80.844853,33.4948516
BLUFFTON,CHURCHES,-80.8603823,32.2361427
BEAUFORT,CHURCHES,-80.6532708,32.410435
GRANITEVILLE,CHURCHES,-81.8382916,33.5926957
FLORENCE,CHURCHES,-79.776945,34.1843486
LADSON,CHURCHES,-80.0872109,32.9999054
GOOSE CREEK,CHURCHES,-80.0325546,33.0324129
GOOSE CREEK,CHURCHES,-80.0419551,33.007974
AIKEN,CHURCHES,-81.7197075,33.5615538
BELVEDERE,CHURCHES,-81.9432092,33.5337474
BARNWELL,CHURCHES,-81.363717,33.2454608
BLACKVILLE,CHURCHES,-81.2735177,33.3539326
GOOSE CREEK,CHURCHES,-80.0271749,33.0248375
CHARLESTON,CHURCHES,-80.06922,32.9619375
JOHNS ISLAND,CHURCHES,-80.078444,32.6874699
GRANITEVILLE,CHURCHES,-81.8481465,33.5713625
CHARLESTON,CHURCHES,-79.9897921,32.7618899
NORTH CHARLESTON,CHURCHES,-79.9846017,32.901985
NORTH CHARLESTON,"MOSQUES, RELIGIOUS",-79.9568866,32.837549
CHARLESTON,CHURCHES,-80.0615046,32.8199698
CHARLESTON,CHURCHES,-79.9447632,32.7888644
CHARLESTON,CHURCHES,-80.0201209,32.8116018
CHARLESTON,CHURCHES,-79.9312182,32.774391
GOOSE CREEK,CHURCHES,-80.0292485,32.9776288
CHARLESTON,SYNAGOGUES,-79.9328342,32.7822826
CHARLESTON,CHURCHES,-79.9293659,32.7741353
GREAT FALLS,CHURCHES,-80.9183272,34.5365152
PORT ROYAL,CHURCHES,-80.6864101,32.3802462
DENMARK,CHURCHES,-81.125642,33.3232843
MAXTON,CHURCHES,-79.3047853,34.7193684
LUMBERTON,CHURCHES,-78.9796412,34.6535495
MONROE,CHURCHES,-80.6672692,34.9377327
MONROE,CHURCHES,-80.5763554,34.8849663
ROCKINGHAM,CHURCHES,-79.7938747,34.9004798
ROCKINGHAM,CHURCHES,-79.7801409,34.8977805
MONROE,CHURCHES,-80.4482664,34.8716509
ROCKINGHAM,CHURCHES,-79.8396831,34.8780015
LUMBERTON,CHURCHES,-79.0095993,34.6254472
WHITMIRE,CHURCHES,-81.6810566,34.5326301
SUMTER,PLACES OF WORSHIP,-80.3450156,34.0971219
WAXHAW,CHURCHES,-80.7043453,34.8662828
WAXHAW,CHURCHES,-80.7209048,34.8975695
LAURINBURG,CHURCHES,-79.4591957,34.7632771
MYRTLE BEACH,CHURCHES,-78.8777634,33.6967313
LATTA,CHURCHES,-79.4461411,34.3707025
HAMPTON,CHURCHES,-81.0904928,32.9066699
KERSHAW,CHURCHES,-80.5858706,34.5588252
LADSON,CHURCHES,-80.1452733,32.984424
RIDGEVILLE,CHURCHES,-80.3000224,33.0868227
LANCASTER,CHURCHES,-80.7988712,34.8900558
SUMMERVILLE,CHURCHES,-80.2387989,32.9722469
RIDGEVILLE,CHURCHES,-80.3303018,33.0244932
GAFFNEY,CHURCHES,-81.480728,34.9274871
DILLON,CHURCHES,-79.3024312,34.355021
MOUNT PLEASANT,CHURCHES,-79.8508194,32.8403672
SUMMERVILLE,CHURCHES,-80.1904607,32.9637333
NORTH AUGUSTA,CHURCHES,-81.9517909,33.5927337
GEORGETOWN,CHURCHES,-79.2911164,33.3835662
WAXHAW,CHURCHES,-80.694587,34.9280815
WHITEVILLE,CHURCHES,-78.7042748,34.3248934
MYRTLE BEACH,CHURCHES,-78.8206087,33.7444915
ANDREWS,CHURCHES,-79.5420724,33.4478434
HEATH SPRINGS,CHURCHES,-80.6875273,34.6250126
DILLON,CHURCHES,-79.3271554,34.394464
DILLON,CHURCHES,-79.3703834,34.4169633
DILLON,CHURCHES,-79.4327962,34.5120875
MYRTLE BEACH,CHURCHES,-78.8964601,33.6834332
LADSON,CHURCHES,-80.127143,32.9820336
LANCASTER,CHURCHES,-80.7539088,34.6791596
LITTLE RIVER,CHURCHES,-78.6199465,33.9021222
LANCASTER,CHURCHES,-80.8025013,34.6648766
WINNSBORO,CHURCHES,-81.0880057,34.373928
CONWAY,CHURCHES,-79.0246364,33.847392
SUMMERVILLE,CHURCHES,-80.1774198,33.0159632
HEATH SPRINGS,CHURCHES,-80.8159809,34.5522718
LANCASTER,CHURCHES,-80.7131187,34.6583671
MYRTLE BEACH,CHURCHES,-78.888062,33.689273
SUMMERVILLE,CHURCHES,-80.1835644,33.0165004
SUMMERVILLE,CHURCHES,-80.1660397,32.9931773
LANCASTER,CHURCHES,-80.7132912,34.7906584
LANCASTER,CHURCHES,-80.8475675,34.8490903
CHARLESTON,CHURCHES,-79.9331707,32.7875424
SUMMERVILLE,CHURCHES,-80.1771061,32.9871915
HEATH SPRINGS,CHURCHES,-80.7784378,34.5967372
KERSHAW,CHURCHES,-80.5867573,34.5476376
LANCASTER,CHURCHES,-80.8464142,34.6330543
SUMMERVILLE,CHURCHES,-80.1907676,33.0305436
LANCASTER,CHURCHES,-80.7590503,34.7243502
LANCASTER,CHURCHES,-80.7679959,34.7236222
LANCASTER,CHURCHES,-80.8473134,34.9087357
JENKINSVILLE,CHURCHES,-81.2627983,34.2570558
DILLON,CHURCHES,-79.3673576,34.4187092
SAINT GEORGE,CHURCHES,-80.5779382,33.1877673
DILLON,CHURCHES,-79.3708516,34.4136295
HARLEYVILLE,CHURCHES,-80.4465441,33.2240184
SUMMERVILLE,CHURCHES,-80.1708967,32.9748008
CHARLESTON,CHURCHES,-79.9369259,32.7821776
CONWAY,CHURCHES,-79.0695679,33.8746002
MYRTLE BEACH,CHURCHES,-78.8578354,33.7148578
HEATH SPRINGS,CHURCHES,-80.6655799,34.5910823
LANCASTER,CHURCHES,-80.8021814,34.6640626
LANCASTER,CHURCHES,-80.7716721,34.7771255
LANCASTER,CHURCHES,-80.8436739,34.759145
COLUMBIA,CHURCHES,-80.9499623,34.0906336
GEORGETOWN,CHURCHES,-79.299513,33.3665049
SMOAKS,CHURCHES,-80.756528,33.0963913
DARLINGTON,CHURCHES,-79.8759006,34.3191312
WHITEVILLE,CHURCHES,-78.627126,34.4362192
WILMINGTON,CHURCHES,-77.8996047,34.092604
WILMINGTON,CHURCHES,-77.9433605,34.2322071
WILMINGTON,PLACES OF WORSHIP,-77.8955342,34.2207476
WILMINGTON,CHURCHES,-77.8974778,34.197249
CASTLE HAYNE,CHURCHES,-77.9229136,34.3130165
WILMINGTON,CHURCHES,-77.8904148,34.1747441
PAGELAND,CHURCHES,-80.3839127,34.7605928
WILMINGTON,CHURCHES,-77.9021126,34.1963713
WILMINGTON,CHURCHES,-77.930647,34.2362973
WILMINGTON,CHURCHES,-77.943704,34.2361417
WILMINGTON,CHURCHES,-77.9204298,34.2934144
WILMINGTON,CHURCHES,-77.9258849,34.2376494
WILMINGTON,CHURCHES,-77.9409432,34.2455046
WILMINGTON,CHURCHES,-77.9436,34.2416698
WILMINGTON,CHURCHES,-77.8995353,34.0979252
WRIGHTSVILLE BEACH,CHURCHES,-77.800344,34.2098828
JONESVILLE,CHURCHES,-81.5847045,34.8333378
GREEN SEA,CHURCHES,-78.9848302,34.1288528
