Year,App.,Class,Order,Importer,Exporter,Importer reported quantity,Exporter reported quantity,Term,Purpose,Source
2016,I,Aves,Psittaciformes,KW,BH,,1,live,P,U
2016,I,Aves,Psittaciformes,KW,ES,,9,live,T,C
2016,I,Aves,Psittaciformes,KW,GB,,8,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,5,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,5,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,2,live,T,C
2016,I,Aves,Psittaciformes,KW,PT,,2,live,T,C
2016,I,Aves,Psittaciformes,KW,PT,,3,live,T,C
2016,I,Aves,Psittaciformes,KW,SK,,9,live,T,C
2016,I,Aves,Psittaciformes,KW,SK,,15,live,T,C
2016,I,Aves,Psittaciformes,KW,SK,,3,live,T,C
2016,I,Aves,Psittaciformes,KW,US,2,2,live,P,F
2016,I,Aves,Psittaciformes,NL,SG,,10,specimens,S,C
2016,I,Aves,Psittaciformes,OM,ZA,14,,live,P,C
2016,I,Aves,Psittaciformes,OM,ZA,1,,live,T,C
2016,I,Aves,Psittaciformes,PH,NL,2,,live,B,C
2016,I,Aves,Psittaciformes,PK,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,QA,KW,,3,live,P,C
2016,I,Aves,Psittaciformes,QA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,QA,NL,3,3,live,T,C
2016,I,Aves,Psittaciformes,QA,NL,1,1,live,T,C
2016,I,Aves,Psittaciformes,QA,NL,2,2,live,T,C
2016,I,Aves,Psittaciformes,QA,ZA,4,,live,T,C
2016,I,Aves,Psittaciformes,SA,AE,,2,live,P,C
2016,I,Aves,Psittaciformes,SA,KW,,4,live,P,C
2016,I,Aves,Psittaciformes,TH,NL,,5,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,US,BS,,1,live,P,W
2016,I,Aves,Psittaciformes,US,CA,2,,live,P,C
2016,I,Aves,Psittaciformes,US,CA,1,,live,P,F
2016,I,Aves,Psittaciformes,US,CA,2,,live,P,F
2016,I,Aves,Psittaciformes,US,NI,1,,live,P,F
2016,I,Aves,Psittaciformes,US,PE,90,,feathers,T,I
2016,I,Aves,Psittaciformes,VN,DE,,1,live,T,C
2016,I,Aves,Psittaciformes,KG,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,NL,SG,,1,specimens,S,C
2016,I,Aves,Psittaciformes,US,MX,1,,live,P,I
2016,I,Aves,Psittaciformes,ZA,US,,1,live,P,C
2016,I,Aves,Psittaciformes,PH,FR,1,,live,B,C
2016,I,Aves,Psittaciformes,AE,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,CA,US,,1,live,P,F
2016,I,Aves,Psittaciformes,MX,US,,1,live,P,F
2016,I,Aves,Psittaciformes,PA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,QA,ZA,101,,live,T,C
2016,I,Aves,Psittaciformes,US,CA,1,,live,P,F
2016,I,Aves,Psittaciformes,US,CA,1,,live,P,F
2016,I,Aves,Psittaciformes,US,MX,2,,live,P,I
2016,I,Aves,Psittaciformes,AE,BH,,6,live,T,C
2016,I,Aves,Psittaciformes,XX,DE,,1,live,P,C
2016,I,Aves,Psittaciformes,AE,BE,,4,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,CW,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,DE,IL,26,,specimens,S,F
2016,I,Aves,Psittaciformes,ID,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,KW,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,MY,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,PA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,PA,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,PA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,PH,CZ,1,,live,B,C
2016,I,Aves,Psittaciformes,PH,CZ,,1,live,T,C
2016,I,Aves,Psittaciformes,PH,CZ,14,,live,B,C
2016,I,Aves,Psittaciformes,PH,CZ,,14,live,T,C
2016,I,Aves,Psittaciformes,TH,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,TH,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,4,live,T,C
2016,I,Aves,Psittaciformes,AE,AT,4,13,live,P,C
2016,I,Aves,Psittaciformes,AE,AT,9,,live,T,C
2016,I,Aves,Psittaciformes,AE,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,AE,CH,4,,live,T,C
2016,I,Aves,Psittaciformes,AE,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,AE,NL,2,,live,T,C
2016,I,Aves,Psittaciformes,AO,PT,,1,live,P,C
2016,I,Aves,Psittaciformes,BH,BE,,5,live,T,C
2016,I,Aves,Psittaciformes,BH,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,BH,BE,5,2,live,T,C
2016,I,Aves,Psittaciformes,BH,KW,,3,live,T,C
2016,I,Aves,Psittaciformes,BH,KW,,8,live,P,C
2016,I,Aves,Psittaciformes,BH,KW,,2,live,P,C
2016,I,Aves,Psittaciformes,BH,KW,,1,live,P,C
2016,I,Aves,Psittaciformes,BH,KW,6,,live,P,C
2016,I,Aves,Psittaciformes,BH,KW,3,,live,T,C
2016,I,Aves,Psittaciformes,CA,US,,3,live,P,F
2016,I,Aves,Psittaciformes,CA,US,,1,live,P,F
2016,I,Aves,Psittaciformes,HK,BE,1,,live,P,C
2016,I,Aves,Psittaciformes,HK,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,HK,BE,1,,live,P,C
2016,I,Aves,Psittaciformes,HK,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,HK,NL,2,,live,P,C
2016,I,Aves,Psittaciformes,HK,NL,2,,live,P,C
2016,I,Aves,Psittaciformes,HK,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,IR,KW,,2,live,T,C
2016,I,Aves,Psittaciformes,JO,BE,,4,live,T,C
2016,I,Aves,Psittaciformes,JO,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,KG,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,KG,BE,,7,live,T,C
2016,I,Aves,Psittaciformes,KG,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,KR,US,,1,live,P,F
2016,I,Aves,Psittaciformes,KW,BE,,6,live,T,C
2016,I,Aves,Psittaciformes,KW,CZ,,2,live,P,C
2016,I,Aves,Psittaciformes,KW,ES,,1,live,T,C
2016,I,Aves,Psittaciformes,KW,ES,,13,live,T,C
2016,I,Aves,Psittaciformes,KW,GB,,5,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,6,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,3,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,6,live,T,C
2016,I,Aves,Psittaciformes,KW,SK,,3,live,T,C
2016,I,Aves,Psittaciformes,KW,SK,,1,live,T,C
2016,I,Aves,Psittaciformes,KW,US,,1,live,P,F
2016,I,Aves,Psittaciformes,NI,US,,1,live,P,F
2016,I,Aves,Psittaciformes,NL,SG,,3,specimens,S,C
2016,I,Aves,Psittaciformes,NO,SE,1,1,live,P,C
2016,I,Aves,Psittaciformes,OM,ZA,2,,live,P,C
2016,I,Aves,Psittaciformes,PA,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,PA,US,,1,live,P,F
2016,I,Aves,Psittaciformes,PK,IE,,1,live,P,C
2016,I,Aves,Psittaciformes,PK,IE,,1,live,P,U
2016,I,Aves,Psittaciformes,PK,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,PT,CH,2,,live,Q,C
2016,I,Aves,Psittaciformes,QA,GB,,2,live,P,C
2016,I,Aves,Psittaciformes,QA,NL,4,4,live,T,C
2016,I,Aves,Psittaciformes,SE,NO,1,1,live,P,C
2016,I,Aves,Psittaciformes,TH,DK,,2,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,4,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,7,live,T,C
2016,I,Aves,Psittaciformes,TH,NO,,1,live,P,C
2016,I,Aves,Psittaciformes,TR,KW,,1,live,P,C
2016,I,Aves,Psittaciformes,TW,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,TW,NL,,12,live,T,C
2016,I,Aves,Psittaciformes,TW,NL,,8,live,T,C
2016,I,Aves,Psittaciformes,TW,NL,,4,live,T,C
2016,I,Aves,Psittaciformes,TW,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,TW,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,US,CA,1,,live,P,D
2016,I,Aves,Psittaciformes,US,CA,1,,live,P,F
2016,I,Aves,Psittaciformes,US,CA,4,,live,P,F
2016,I,Aves,Psittaciformes,US,DE,1,,live,P,C
2016,I,Aves,Psittaciformes,US,DE,,1,live,P,F
2016,I,Aves,Psittaciformes,US,SG,,5,specimens,M,C
2016,I,Aves,Psittaciformes,VN,DE,,7,live,T,C
2016,I,Aves,Psittaciformes,VN,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,VN,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,VN,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,VN,NL,,7,live,T,C
2016,I,Aves,Psittaciformes,DE,CH,1,,live,B,C
2016,I,Aves,Psittaciformes,PA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,PH,BR,6,,live,B,C
2016,I,Aves,Psittaciformes,DK,NO,1,1,live,T,C
2016,I,Aves,Psittaciformes,PA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,PH,FR,1,,live,B,C
2016,I,Aves,Psittaciformes,NO,SE,1,,live,P,C
2016,I,Aves,Psittaciformes,PA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,SE,NO,,1,live,P,C
2016,I,Aves,Psittaciformes,GB,JE,1,1,bodies,S,O
2016,I,Aves,Psittaciformes,AE,AT,1,1,live,P,C
2016,I,Aves,Psittaciformes,CA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,CA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,NL,SG,,1,specimens,S,C
2016,I,Aves,Psittaciformes,NO,DK,4,4,live,T,C
2016,I,Aves,Psittaciformes,PH,NL,2,,live,B,C
2016,I,Aves,Psittaciformes,PT,CH,2,,live,Q,C
2016,I,Aves,Psittaciformes,QA,ZA,2,,live,T,C
2016,I,Aves,Psittaciformes,BS,US,1,,live,P,C
2016,I,Aves,Psittaciformes,NL,SG,,2,specimens,S,C
2016,I,Aves,Psittaciformes,PA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,AE,AT,,1,live,P,C
2016,I,Aves,Psittaciformes,AE,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,BN,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,CA,US,,1,live,P,C
2016,I,Aves,Psittaciformes,CA,US,,1,live,P,C
2016,I,Aves,Psittaciformes,CR,US,,1,live,P,C
2016,I,Aves,Psittaciformes,DE,PH,,1,live,B,C
2016,I,Aves,Psittaciformes,DE,PH,3,,live,T,C
2016,I,Aves,Psittaciformes,FR,SG,2,2,live,Z,C
2016,I,Aves,Psittaciformes,JP,US,5,5,live,T,D
2016,I,Aves,Psittaciformes,KR,PH,,2,live,B,C
2016,I,Aves,Psittaciformes,KW,ES,,2,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,1,live,T,C
2016,I,Aves,Psittaciformes,LV,RU,1,,live,Q,C
2016,I,Aves,Psittaciformes,NL,SG,,8,specimens,S,C
2016,I,Aves,Psittaciformes,NP,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,NP,NL,,6,live,T,C
2016,I,Aves,Psittaciformes,NP,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,NP,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,NP,PH,,4,live,T,C
2016,I,Aves,Psittaciformes,QA,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,RU,LV,,1,live,Q,C
2016,I,Aves,Psittaciformes,SE,NO,,2,live,T,C
2016,I,Aves,Psittaciformes,SG,FR,2,2,live,Z,C
2016,I,Aves,Psittaciformes,TH,ES,,2,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,4,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,US,CA,1,,live,P,C
2016,I,Aves,Psittaciformes,US,PE,1,,feathers,P,I
2016,I,Aves,Psittaciformes,US,SG,,7,specimens,M,C
2016,I,Aves,Psittaciformes,BR,ES,,9,live,B,F
2016,I,Aves,Psittaciformes,DE,IL,182,,specimens,S,F
2016,I,Aves,Psittaciformes,DE,QA,2,2,live,B,W
2016,I,Aves,Psittaciformes,DE,QA,,5,live,B,C
2016,I,Aves,Psittaciformes,DE,QA,7,7,live,B,F
2016,I,Aves,Psittaciformes,QA,DE,1,1,live,B,W
2016,I,Aves,Psittaciformes,MY,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,NL,SG,,2,specimens,S,C
2016,I,Aves,Psittaciformes,PK,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,TR,FR,2,2,live,Z,C
2016,I,Aves,Psittaciformes,US,CA,1,,live,P,F
2016,I,Aves,Psittaciformes,US,CR,2,,feathers,P,I
2016,I,Aves,Psittaciformes,BD,NL,,5,live,T,C
2016,I,Aves,Psittaciformes,ID,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,NL,SG,,8,specimens,S,C
2016,I,Aves,Psittaciformes,PH,CZ,2,,live,B,C
2016,I,Aves,Psittaciformes,PH,CZ,,2,live,T,C
2016,I,Aves,Psittaciformes,SG,BE,2,,live,P,C
2016,I,Aves,Psittaciformes,SG,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,TH,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,TH,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,TH,DK,,4,live,T,C
2016,I,Aves,Psittaciformes,TH,ES,,2,live,T,C
2016,I,Aves,Psittaciformes,TH,ES,,2,live,T,C
2016,I,Aves,Psittaciformes,AE,AT,10,,live,T,C
2016,I,Aves,Psittaciformes,AE,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,AE,BE,1,1,live,T,C
2016,I,Aves,Psittaciformes,BD,BE,,4,live,T,C
2016,I,Aves,Psittaciformes,BH,KW,,3,live,T,C
2016,I,Aves,Psittaciformes,BH,KW,3,,live,T,C
2016,I,Aves,Psittaciformes,IR,KW,,1,live,P,C
2016,I,Aves,Psittaciformes,KW,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,3,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,1,live,T,C
2016,I,Aves,Psittaciformes,KW,PT,,6,live,T,C
2016,I,Aves,Psittaciformes,KW,SK,,1,live,T,C
2016,I,Aves,Psittaciformes,PH,BE,1,,live,B,C
2016,I,Aves,Psittaciformes,PH,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,PH,CZ,,3,live,T,C
2016,I,Aves,Psittaciformes,PH,CZ,3,,live,B,C
2016,I,Aves,Psittaciformes,PH,DE,1,,live,B,C
2016,I,Aves,Psittaciformes,QA,US,,1,live,P,F
2016,I,Aves,Psittaciformes,US,ID,2,,live,Q,C
2016,I,Aves,Psittaciformes,US,XX,1,,live,Q,C
2016,I,Aves,Psittaciformes,VN,DE,,1,live,T,C
2016,I,Aves,Psittaciformes,XX,DE,,1,live,P,C
2016,I,Aves,Psittaciformes,XX,US,,1,live,Q,C
2016,I,Aves,Psittaciformes,AE,AT,,10,live,P,C
2016,I,Aves,Psittaciformes,AE,DE,2,2,live,T,C
2016,I,Aves,Psittaciformes,AE,NL,3,,live,P,C
2016,I,Aves,Psittaciformes,AE,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,AO,NA,,2,live,P,C
2016,I,Aves,Psittaciformes,BD,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,BD,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,8,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,5,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,BH,KW,,1,live,T,C
2016,I,Aves,Psittaciformes,BH,KW,1,,live,P,C
2016,I,Aves,Psittaciformes,BN,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,BN,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,CA,US,,1,live,P,I
2016,I,Aves,Psittaciformes,CH,DE,,1,live,T,C
2016,I,Aves,Psittaciformes,CN,SR,2,,live,B,W
2016,I,Aves,Psittaciformes,DE,IL,26,,specimens,S,F
2016,I,Aves,Psittaciformes,DO,SR,2,,live,T,W
2016,I,Aves,Psittaciformes,ES,PE,0.1,,specimens,S,W
2016,I,Aves,Psittaciformes,GE,AZ,2,,live,Q,W
2016,I,Aves,Psittaciformes,HK,BE,3,,live,P,C
2016,I,Aves,Psittaciformes,HK,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,ID,BE,,4,live,T,C
2016,I,Aves,Psittaciformes,ID,IT,,6,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,6,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,9,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,4,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,9,live,T,C
2016,I,Aves,Psittaciformes,ID,SK,,2,live,T,C
2016,I,Aves,Psittaciformes,JP,US,,1,feathers,T,I
2016,I,Aves,Psittaciformes,KG,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,KG,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,KG,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,KG,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,KR,DE,,1,garments,Q,O
2016,I,Aves,Psittaciformes,KR,ES,,3,live,T,C
2016,I,Aves,Psittaciformes,KR,PH,,2,live,T,C
2016,I,Aves,Psittaciformes,KW,ES,2,7,live,T,C
2016,I,Aves,Psittaciformes,KW,HU,,3,live,T,C
2016,I,Aves,Psittaciformes,KW,NL,,5,live,T,C
2016,I,Aves,Psittaciformes,KZ,RU,2,,live,Q,W
2016,I,Aves,Psittaciformes,LK,CZ,,2,live,T,C
2016,I,Aves,Psittaciformes,MV,AE,,2,live,T,C
2016,I,Aves,Psittaciformes,MV,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,MV,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,MY,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,MY,NL,,6,live,T,C
2016,I,Aves,Psittaciformes,MY,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,MY,NL,,11,live,T,C
2016,I,Aves,Psittaciformes,NL,SG,,22,specimens,S,C
2016,I,Aves,Psittaciformes,NP,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,NP,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,NP,NL,,4,live,T,C
2016,I,Aves,Psittaciformes,OM,ZA,2,,live,T,C
2016,I,Aves,Psittaciformes,PH,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,PH,BE,3,,live,B,C
2016,I,Aves,Psittaciformes,PK,BE,,1,live,T,C
2016,I,Aves,Psittaciformes,PK,BE,,5,live,T,C
2016,I,Aves,Psittaciformes,PK,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,PK,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,QA,KW,2,2,live,P,C
2016,I,Aves,Psittaciformes,QA,ZA,7,,live,T,C
2016,I,Aves,Psittaciformes,RU,GE,,2,live,Q,W
2016,I,Aves,Psittaciformes,SD,QA,,1,live,P,C
2016,I,Aves,Psittaciformes,TH,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,TH,BE,,3,live,T,C
2016,I,Aves,Psittaciformes,TH,ES,,2,live,T,C
2016,I,Aves,Psittaciformes,TH,ES,,10,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,4,live,B,C
2016,I,Aves,Psittaciformes,TH,NL,,7,live,T,C
2016,I,Aves,Psittaciformes,TH,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,US,CA,11,,feathers,P,I
2016,I,Aves,Psittaciformes,US,CR,1,,feathers,P,I
2016,I,Aves,Psittaciformes,US,DE,1,1,live,P,F
2016,I,Aves,Psittaciformes,US,GB,1,,feathers,T,O
2016,I,Aves,Psittaciformes,US,PE,90,,feathers,T,I
2016,I,Aves,Psittaciformes,US,PE,,130,specimens,S,W
2016,I,Aves,Psittaciformes,US,PE,,164,specimens,S,W
2016,I,Aves,Psittaciformes,US,PE,,924,specimens,S,W
2016,I,Aves,Psittaciformes,US,SG,,2,specimens,S,C
2016,I,Aves,Psittaciformes,US,TH,1,,live,P,F
2016,I,Aves,Psittaciformes,VN,DE,,3,live,T,C
2016,I,Aves,Psittaciformes,VN,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,VN,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,VN,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,ZA,NA,,4,live,T,C
2016,I,Aves,Psittaciformes,AE,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,AE,NL,2,,live,T,C
2016,I,Aves,Psittaciformes,BD,BE,,2,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,BD,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,BN,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,DE,IL,52,,specimens,S,F
2016,I,Aves,Psittaciformes,FR,MC,,2,live,Z,C
2016,I,Aves,Psittaciformes,HK,NL,2,,live,P,C
2016,I,Aves,Psittaciformes,ID,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,8,live,T,C
2016,I,Aves,Psittaciformes,ID,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,KG,KZ,,1,live,Q,W
2016,I,Aves,Psittaciformes,KZ,RU,1,,live,Q,C
2016,I,Aves,Psittaciformes,LV,RU,1,,live,Q,C
2016,I,Aves,Psittaciformes,MY,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,NL,SG,,7,specimens,S,C
2016,I,Aves,Psittaciformes,NL,US,1,1,live,P,F
2016,I,Aves,Psittaciformes,NP,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,PH,CZ,2,,live,B,C
2016,I,Aves,Psittaciformes,PH,CZ,,2,live,T,C
2016,I,Aves,Psittaciformes,QA,NL,3,3,live,T,C
2016,I,Aves,Psittaciformes,QA,ZA,3,,live,P,C
2016,I,Aves,Psittaciformes,RU,LV,,1,live,Q,C
2016,I,Aves,Psittaciformes,TH,ES,,2,live,T,C
2016,I,Aves,Psittaciformes,TH,ES,,2,live,T,C
2016,I,Aves,Psittaciformes,US,DE,1,1,live,P,F
2016,I,Aves,Psittaciformes,US,GB,1,,feathers,T,O
2016,I,Aves,Psittaciformes,VN,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,DE,ZA,4,,live,T,C
2016,I,Aves,Psittaciformes,FR,SG,2,2,live,Z,C
2016,I,Aves,Psittaciformes,MY,NL,,1,live,T,C
2016,I,Aves,Psittaciformes,NL,SG,,6,specimens,S,C
2016,I,Aves,Psittaciformes,OM,ZA,6,,live,P,C
2016,I,Aves,Psittaciformes,OM,ZA,6,,live,T,C
2016,I,Aves,Psittaciformes,PH,CZ,4,,live,B,C
2016,I,Aves,Psittaciformes,PH,CZ,,4,live,T,C
2016,I,Aves,Psittaciformes,QA,ZA,8,,live,P,C
2016,I,Aves,Psittaciformes,QA,ZA,4,,live,T,C
2016,I,Aves,Psittaciformes,TH,ES,,9,live,T,C
2016,I,Aves,Psittaciformes,TH,ES,,6,live,T,C
2016,I,Aves,Psittaciformes,DE,BR,1,,live,B,C
2016,I,Aves,Psittaciformes,DE,QA,1,2,live,B,C
2016,I,Aves,Psittaciformes,QA,DE,1,1,live,B,C
2016,I,Aves,Psittaciformes,AE,CZ,16,16,live,T,C
2016,I,Aves,Psittaciformes,BR,DE,,4,live,T,C
2016,I,Aves,Psittaciformes,BR,PT,,3,live,T,C
2016,I,Aves,Psittaciformes,BR,PT,,17,live,T,C
2016,I,Aves,Psittaciformes,CW,NL,,3,live,T,C
2016,I,Aves,Psittaciformes,GH,NL,,10,live,T,C
2016,I,Aves,Psittaciformes,KW,CZ,,35,live,T,C
2016,I,Aves,Psittaciformes,LB,CZ,,140,live,T,C
2016,I,Aves,Psittaciformes,NO,DK,,10,live,T,C
2016,I,Aves,Psittaciformes,NP,NL,,50,live,T,C
2016,I,Aves,Psittaciformes,OM,NL,120,80,live,T,C
2016,I,Aves,Psittaciformes,RU,UZ,,1,live,P,C
2016,I,Aves,Psittaciformes,TR,UZ,430,430,live,T,C
2016,I,Aves,Psittaciformes,XX,DE,,1,live,P,C
2016,I,Aves,Psittaciformes,AE,CH,2,,live,T,C
2016,I,Aves,Psittaciformes,NP,NL,,4,live,T,C
2016,I,Aves,Psittaciformes,PH,CH,20,,live,B,C
2016,I,Aves,Psittaciformes,PH,DE,6,,live,B,C
2016,I,Aves,Psittaciformes,PH,DE,,6,live,T,C
2016,I,Aves,Psittaciformes,QA,AE,,3,live,P,C
2016,I,Aves,Psittaciformes,CH,DE,,1,live,T,C
2016,I,Aves,Psittaciformes,DE,IL,156,,specimens,S,F
2016,I,Aves,Psittaciformes,FR,BR,1,,live,P,C
2016,I,Aves,Psittaciformes,HK,PH,1,1,live,T,D
2016,I,Aves,Psittaciformes,ID,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,JP,PH,9,12,live,T,D
2016,I,Aves,Psittaciformes,KW,SK,,18,live,T,C
2016,I,Aves,Psittaciformes,NO,DK,,2,live,P,C
2016,I,Aves,Psittaciformes,NO,DK,,8,live,T,C
2016,I,Aves,Psittaciformes,OM,ZA,2,,live,P,C
2016,I,Aves,Psittaciformes,OM,ZA,2,,live,T,C
2016,I,Aves,Psittaciformes,PA,NL,,2,live,T,C
2016,I,Aves,Psittaciformes,PH,DE,10,,live,B,C
2016,I,Aves,Psittaciformes,PH,DE,,10,live,T,C
2016,I,Aves,Psittaciformes,PH,DK,9,,live,B,C
2016,I,Aves,Psittaciformes,PH,DK,,10,live,T,C
2016,I,Aves,Psittaciformes,PH,FR,11,,live,B,C
2016,I,Aves,Psittaciformes,QA,ZA,15,,live,P,C
2016,I,Aves,Psittaciformes,SG,PH,1,1,live,T,D
2016,I,Aves,Psittaciformes,TH,NL,,4,live,T,C
2016,I,Aves,Psittaciformes,TH,PH,,10,live,T,D
2016,I,Aves,Psittaciformes,TW,BE,,1,live,T,C
